heldout_source,layer,tail_position,direction_norm,validation_addition_effect,validation_ablation_reduction,selection_score
resnet,12,-3,1.0054106712341309,0.5625,0.25,0.25
resnet,12,-2,1.074252724647522,0.14583333333333334,0.22916666666666666,0.14583333333333334
resnet,12,-1,0.6495866775512695,-0.07291666666666667,0.18750000000000003,-0.07291666666666667
resnet,13,-5,1.0913830995559692,0.23958333333333334,0.020833333333333343,0.020833333333333343
resnet,13,-4,0.7853145003318787,-0.03125,-0.29166666666666663,-0.29166666666666663
resnet,13,-3,1.0775867700576782,0.3958333333333333,-0.1875,-0.1875
resnet,13,-2,1.1233749389648438,0.3958333333333333,0.0625,0.0625
resnet,13,-1,0.7414703369140625,0.052083333333333336,0.25,0.052083333333333336
resnet,14,-5,1.0978021621704102,0.15625,0.33333333333333337,0.15625
resnet,14,-4,0.796708345413208,0.052083333333333336,0.27083333333333337,0.052083333333333336
resnet,14,-3,1.0825084447860718,0.4166666666666667,0.22916666666666666,0.22916666666666666
resnet,14,-2,1.0726007223129272,0.11458333333333333,-0.20833333333333331,-0.20833333333333331
resnet,14,-1,0.7891516089439392,-0.125,-0.22916666666666666,-0.22916666666666666
resnet,15,-5,1.2027490139007568,0.3958333333333333,-0.020833333333333315,-0.020833333333333315
resnet,15,-4,1.0033079385757446,-0.125,-0.47916666666666663,-0.47916666666666663
resnet,15,-3,1.3193161487579346,0.3333333333333333,0.10416666666666666,0.10416666666666666
resnet,15,-2,1.1926658153533936,0.3333333333333333,-0.14583333333333331,-0.14583333333333331
resnet,15,-1,0.8115361928939819,-0.3125,-0.5208333333333334,-0.5208333333333334
resnet,16,-5,1.2104064226150513,0.3854166666666667,0.020833333333333343,0.020833333333333343
resnet,16,-4,1.3462460041046143,-0.13541666666666666,0.5,-0.13541666666666666
resnet,16,-3,1.3110798597335815,0.4166666666666667,0.041666666666666685,0.041666666666666685
resnet,16,-2,1.2135742902755737,0.010416666666666666,0.041666666666666685,0.010416666666666666
resnet,16,-1,0.9330278038978577,-0.14583333333333334,-0.10416666666666666,-0.14583333333333334
resnet,17,-5,1.2488371133804321,0.03125,0.020833333333333343,0.020833333333333343
resnet,17,-4,1.3421881198883057,0.13541666666666666,0.10416666666666666,0.10416666666666666
resnet,17,-3,1.4841023683547974,0.4166666666666667,-0.062499999999999986,-0.062499999999999986
resnet,17,-2,1.40737783908844,-0.11458333333333333,0.08333333333333334,-0.11458333333333333
resnet,17,-1,0.9275590181350708,-0.11458333333333333,0.12500000000000003,-0.11458333333333333
resnet,18,-5,1.2926019430160522,0.3020833333333333,0.20833333333333334,0.20833333333333334
resnet,18,-4,1.4925624132156372,0.08333333333333333,0.041666666666666685,0.041666666666666685
resnet,18,-3,1.435139536857605,0.28125,0.35416666666666674,0.28125
resnet,18,-2,1.3939027786254883,0.3645833333333333,-0.375,-0.375
resnet,18,-1,0.9353063106536865,-0.1875,-0.020833333333333315,-0.1875
resnet,19,-5,1.284776210784912,0.2916666666666667,0.20833333333333334,0.20833333333333334
resnet,19,-4,1.6650460958480835,-0.14583333333333334,0.041666666666666685,-0.14583333333333334
resnet,19,-3,1.5296212434768677,0.3645833333333333,0.35416666666666674,0.35416666666666674
resnet,19,-2,1.5014795064926147,-0.1875,-0.16666666666666666,-0.1875
resnet,19,-1,0.9074381589889526,-0.3125,-0.08333333333333333,-0.3125
resnet,20,-5,1.3811842203140259,0.23958333333333334,0.33333333333333337,0.23958333333333334
resnet,20,-4,1.7704495191574097,0.020833333333333332,-0.020833333333333315,-0.020833333333333315
resnet,20,-3,1.522136926651001,0.34375,0.10416666666666666,0.10416666666666666
resnet,20,-2,1.4483624696731567,-0.0625,0.020833333333333343,-0.0625
resnet,20,-1,0.9259167313575745,0.03125,-0.04166666666666666,-0.04166666666666666
resnet,21,-5,1.5529084205627441,-0.0625,0.16666666666666666,-0.0625
resnet,21,-4,1.86186683177948,-0.28125,-0.20833333333333331,-0.28125
resnet,21,-3,1.5441961288452148,0.11458333333333333,-0.04166666666666666,-0.04166666666666666
resnet,21,-2,1.7343177795410156,-0.2604166666666667,0.3125,-0.2604166666666667
resnet,21,-1,1.0379250049591064,-0.19791666666666666,-0.4375,-0.4375
resnet,22,-5,1.7492451667785645,-0.010416666666666666,-0.14583333333333331,-0.14583333333333331
resnet,22,-4,1.8110990524291992,0.08333333333333333,0.18750000000000003,0.08333333333333333
resnet,22,-3,1.5958651304244995,-0.010416666666666666,-0.16666666666666666,-0.16666666666666666
resnet,22,-2,1.9058640003204346,-0.020833333333333332,0.041666666666666685,-0.020833333333333332
resnet,22,-1,1.0830726623535156,0.0625,-0.04166666666666666,-0.04166666666666666
resnet,23,-5,1.8904143571853638,0.15625,-0.06249999751647313,-0.06249999751647313
resnet,23,-4,2.015935182571411,-0.15625,0.041666666666666685,-0.15625
resnet,23,-3,1.6344603300094604,0.010416666666666666,0.041666666666666685,0.010416666666666666
resnet,23,-2,2.266649007797241,-0.08333333333333333,-0.020833333333333315,-0.08333333333333333
resnet,23,-1,1.3304550647735596,-0.20833333333333334,0.16666666666666666,-0.20833333333333334
resnet,24,-5,2.090467929840088,0.11458333333333333,-0.2708333432674408,-0.2708333432674408
resnet,24,-4,2.2131307125091553,0.010416666666666666,0.0625,0.010416666666666666
resnet,24,-3,1.6766998767852783,0.13541666666666666,0.16666666666666666,0.13541666666666666
resnet,24,-2,2.6274232864379883,0.125,0.20833333333333334,0.125
resnet,24,-1,1.708764910697937,0.23958333333333334,0.08333333333333334,0.08333333333333334
resnet,25,-5,2.0649514198303223,0.03125,0.041666666666666685,0.03125
resnet,25,-4,2.251500368118286,-0.07291666666666667,0.020833333333333343,-0.07291666666666667
resnet,25,-3,1.706827163696289,0.07291666666666667,0.16666666666666666,0.07291666666666667
resnet,25,-2,2.801238775253296,0.03125,0.25,0.03125
resnet,25,-1,1.8856186866760254,0.125,0.041666666666666685,0.041666666666666685
resnet,26,-5,2.0797688961029053,0.041666666666666664,-0.062499999999999986,-0.062499999999999986
resnet,26,-4,2.4148809909820557,0.07291666666666667,0.18750000000000003,0.07291666666666667
resnet,26,-3,1.7023730278015137,0.020833333333333332,0.10416666666666666,0.020833333333333332
resnet,26,-2,2.740086793899536,0.16666666666666666,0.14583333333333334,0.14583333333333334
resnet,26,-1,2.1038057804107666,0.17708333333333334,0.020833333333333343,0.020833333333333343
resnet,27,-5,2.110013246536255,0.0625,0.0,0.0
resnet,27,-4,2.508080005645752,0.03125,0.0625,0.03125
resnet,27,-3,1.7587475776672363,-0.020833333333333332,0.041666666666666685,-0.020833333333333332
resnet,27,-2,2.9848532676696777,0.052083333333333336,0.08333333333333334,0.052083333333333336
resnet,27,-1,2.7571566104888916,0.09375,0.08333333333333334,0.08333333333333334
resnet,28,-5,2.197600841522217,0.03125,-0.062499999999999986,-0.062499999999999986
resnet,28,-4,2.689716339111328,0.0625,-0.04166666666666666,-0.04166666666666666
resnet,28,-3,1.9296326637268066,-0.020833333333333332,0.041666666666666685,-0.020833333333333332
